관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 종로구청,서울특별시 종로구 통일로14길 6-5,서울특별시 종로구 무악동 45-20,교통단속,1,200,360도전방면,30,2010-07,02-2148-4301,37.5747205 ,126.9584868 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 통일로16길 13,서울특별시 종로구 무악동 63-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5764590 ,126.9566380 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 통일로16길 3,서울특별시 종로구 무악동 67-1,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5756754 ,126.9572080 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 통일로18가길 26,서울특별시 종로구 무악동 산3-4 (인왕산도시자연공원 장군바위 주변),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5800393 ,126.9578077 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 통일로18가길 26,서울특별시 종로구 무악동 산3-4 (인왕산도시자연공원 용궁 주변),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5790445 ,126.9592668 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 통일로18가길 39,서울특별시 종로구 무악동 산 2-24,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5775490 ,126.9599710 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창10길 5,서울특별시 종로구 평창동 234-9,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6054370 ,126.9674390 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창11길 20,서울특별시 종로구 평창동 352-4,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6069940 ,126.9663370 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창12길 8-15,서울특별시 종로구 평창동 166,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.6067505 ,126.9682717 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창14길 35,서울특별시 종로구 평창동 131-8,생활방범,1,130,360도전방면,30,2011-12,02-2148-4301,37.6107946 ,126.9675169 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창14길 35,서울특별시 종로구 평창동 131-8,생활방범,3,200,카메라 전면(고정),30,2011-12,02-2148-4301,37.6107946 ,126.9675169 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창1길 22,서울특별시 종로구 신영동 5-12,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.6051500 ,126.9626900 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창20길 51,서울특별시 종로구 평창동 139-4,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6112103 ,126.9700960 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창24길 24,서울특별시 종로구 평창동 108-9,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.6090264 ,126.9764028 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창24길 24,서울특별시 종로구 평창동 108-9,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.6090264 ,126.9764028 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창26길 2,서울특별시 종로구 평창동 99-55,생활방범,1,130,360도전방면,30,2011-12,02-2148-4301,37.6104148 ,126.9742319 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창26길 2,서울특별시 종로구 평창동 99-55,생활방범,2,200,카메라 전면(고정),30,2011-12,02-2148-4301,37.6104148 ,126.9742319 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창30길 31,서울특별시 종로구 평창동 462-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.6125140 ,126.9749500 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창3길 13,서울특별시 종로구 평창동 345-32,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6070780 ,126.9641470 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창4길 21-2,서울특별시 종로구 평창동 562-32,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6096130 ,126.9632530 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창4길 38,서울특별시 종로구 평창동 564,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.6110740 ,126.9627190 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창6길 18,서울특별시 종로구 평창동 489-1,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.6146640 ,126.9711100 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창7길 29,서울특별시 종로구 평창동 445-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6165528 ,126.9756917 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창8길 12,서울특별시 종로구 평창동 270,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.6041140 ,126.9663370 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 180-5,서울특별시 종로구 평창동 523-8,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.6125550 ,126.9682870 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 220,서울특별시 종로구 평창동 495-4 (감나무골어린이공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.6126380 ,126.9703600 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 23,서울특별시 종로구 평창동 296-19,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6063344 ,126.9635698 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 268,서울특별시 종로구 평창동 476-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6147147 ,126.9743480 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 311(하나유치원),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.6147660 ,126.9770860 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 329,서울특별시 종로구 평창동 437-6,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6134556 ,126.9781151 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 367,서울특별시 종로구 평창동 470 (참샘골어린이공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.6148500 ,126.9744350 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 38,서울특별시 종로구 평창동 345-63,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6070830 ,126.9622530 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 44,서울특별시 종로구 구기동 17-13,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6076360 ,126.9615440 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창길 6,서울특별시 종로구 평창동 327-7 (새마을어린이공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.6056770 ,126.9650620 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창문화로 52,서울특별시 종로구 평창동 230-3,교통단속,1,200,360도전방면,30,2005-07,02-2148-4301,37.6056122 ,126.9671351 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창문화로 72-21,서울특별시 종로구 평창동 192-1,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6062760 ,126.9703150 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 평창문화로 75,서울특별시 종로구 평창동 158-1,교통단속,1,200,360도전방면,30,2017-05,02-2148-4301,37.6064900 ,126.9691030 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로 103,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5840740 ,126.9689010 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로 116,서울특별시 종로구 신교동 59,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5837314 ,126.9701915 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로 23,서울특별시 종로구 누하동 251,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5781263 ,126.9692999 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로 33-7,서울특별시 종로구 누하동 179-2,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5790570 ,126.9683260 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로 87-2(서울맹학교),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.5837570 ,126.9673160 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로 9-2,,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.5771850 ,126.9691990 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로10길 16,서울특별시 종로구 신교동 6-13,생활방범,4,200,카메라 전면(고정),30,2011-12,02-2148-4301,37.5836540 ,126.9678920 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로13길 17-1,서울특별시 종로구 신교동 2-20,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5849689 ,126.9666258 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로1길 32,서울특별시 종로구 필운동 44,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5778375 ,126.9676754 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로1길 49,서울특별시 종로구 필운동 22,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5780290 ,126.9667730 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로1길 7-6,서울특별시 종로구 필운동 32-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5771619 ,126.9687502 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로2길 16,서울특별시 종로구 체부동 104,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5788121 ,126.9698937 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로5나길 26,서울특별시 종로구 누상동 80,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5800658 ,126.9669432 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로5나길 26,서울특별시 종로구 누상동 80,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5800658 ,126.9669432 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로9가길 33-2,서울특별시 종로구 옥인동 47-451,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5829940 ,126.9657880 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 필운대로9길 5,서울특별시 종로구 옥인동 48,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5822115 ,126.9672626 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로 2,서울특별시 종로구 혜화동 108-1,생활방범,4,200,360도전방면,30,2017-09,02-2148-4301,37.5860450 ,127.0008170 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로 32,서울특별시 종로구 혜화동 13-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5883280 ,126.9997360 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로 50,서울특별시 종로구 혜화동 9-11,교통단속,1,41,360도전방면,30,2011-11,02-2148-4301,37.5898100 ,126.9992880 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로 63,서울특별시 종로구 명륜1가 1,교통단속,1,41,360도전방면,30,2005-05,02-2148-4301,37.5919850 ,126.9992530 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로10길 15-9,서울특별시 종로구 혜화동 15-118,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.5888080 ,127.0003270 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로10길 15-9,서울특별시 종로구 혜화동 15-118,생활방범,2,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.5888080 ,127.0003270 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로11길 19,서울특별시 종로구 명륜1가 33-54,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5888050 ,126.9982710 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로12길 14-9,서울특별시 종로구 혜화동 13-10,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5894440 ,127.0005880 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로12길 24,서울특별시 종로구 혜화동 6-20,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5900394 ,127.0001129 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로16길 26,서울특별시 종로구 혜화동 5-49,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5908410 ,127.0003950 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로3가길 11,서울특별시 종로구 명륜1가 57-1,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.5867531 ,126.9986137 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로3가길 11,서울특별시 종로구 명륜1가 57-1,생활방범,2,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.5867531 ,126.9986137 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로3길 20,서울특별시 종로구 명륜1가 49,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5863610 ,126.9992030 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로3길 55,서울특별시 종로구 명륜2가 64-1,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5860560 ,126.9975530 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로3길 6,서울특별시 종로구 명륜1가 46-7,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5861850 ,126.9996670 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로6길 32,서울특별시 종로구 혜화동 22-24,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5880870 ,127.0012790 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로6길 63,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5894380 ,127.0014780 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로6길 70-1,서울특별시 종로구 혜화동 15-146,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5896680 ,127.0020820 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로8길 4,서울특별시 종로구 혜화동 16-7,생활방범,4,200,360도전방면,30,2015-12,02-2148-4301,37.5878980 ,127.0001400 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로9길 24-16,서울특별시 종로구 명륜1가 33-59,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5883640 ,126.9983590 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로9길 24-9 (명륜상상어린이공원),,생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.5881570 ,126.9982490 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로9길 28,서울특별시 종로구 명륜1가 23,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5875580 ,126.9982550 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로9길 40,서울특별시 종로구 명륜1가 60-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5871536 ,126.9980082 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로9길 48,서울특별시 종로구 명륜1가 65-1,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5867680 ,126.9977700 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 혜화로9길 6,서울특별시 종로구 명륜1가 33-6,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5878400 ,126.9993160 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 홍지문2가길 16,서울특별시 종로구 홍지동 34-15,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6001080 ,126.9549830 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 홍지문2길 1,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.6007880 ,126.9568610 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 홍지문길 28,서울특별시 종로구 홍지동 69-3,생활방범,4,200,360도전방면,30,2015-12,02-2148-4301,37.6019100 ,126.9570490 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 홍지문길 88,서울특별시 종로구 구기동 55-17,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.6060109 ,126.9576508 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 홍지문길 88,서울특별시 종로구 구기동 55-17,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.6060109 ,126.9576508 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 효자로7길 20,서울특별시 종로구 통의동 28-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5786040 ,126.9731140 ,2018-02-09
